# g_loss,d_loss
-2.936568260192871094e+00,-2.772550582885742188e+00,-1.956176400184631348e+00,-2.580966711044311523e+00,-2.566844463348388672e+00,-3.015171051025390625e+00,-3.246290206909179688e+00,-2.878674268722534180e+00,-2.417342424392700195e+00,-2.371675252914428711e+00,-2.252614736557006836e+00,-2.304841995239257812e+00,-2.398451805114746094e+00,-1.347684860229492188e+00,-2.626613616943359375e+00,-2.951864004135131836e+00,-2.243900775909423828e+00,-2.445919513702392578e+00,-2.147982120513916016e+00,-2.670436382293701172e+00,-2.666822910308837891e+00,-2.562142133712768555e+00,-2.806859016418457031e+00,-3.292373180389404297e+00,-1.582523465156555176e+00,-1.780738353729248047e+00,-3.336623907089233398e+00,-2.180740118026733398e+00,-2.742178440093994141e+00,-2.640311241149902344e+00,-2.529708862304687500e+00,-2.956439971923828125e+00,-2.197132587432861328e+00,-2.573806762695312500e+00,-2.817288637161254883e+00,-2.119040250778198242e+00,-2.625237941741943359e+00,-2.508506298065185547e+00,-3.247868776321411133e+00,-1.530032515525817871e+00,-1.703787803649902344e+00,-2.547667026519775391e+00,-1.980294823646545410e+00,-2.439850330352783203e+00,-2.374222278594970703e+00,-1.977935910224914551e+00,-5.675098896026611328e-01,-1.607063174247741699e+00,-2.596822977066040039e+00,-2.680560588836669922e+00,-2.600812911987304688e+00,-1.763343334197998047e+00,-1.099493503570556641e+00,-2.670531988143920898e+00,-2.172866821289062500e+00,-1.827465295791625977e+00,-2.215028762817382812e+00,-2.158373117446899414e+00,-1.405968189239501953e+00,-2.285498142242431641e+00,-2.542267084121704102e+00,-2.016675472259521484e+00,-2.195691108703613281e+00,-2.316138029098510742e+00,-1.181690096855163574e+00,-2.691796302795410156e+00,-2.058671474456787109e+00,-3.136743545532226562e+00,-1.456910133361816406e+00,-1.508405447006225586e+00,-2.764169216156005859e+00,-1.754981875419616699e+00,-1.271289944648742676e+00,-1.577102422714233398e+00,-1.810708403587341309e+00,-1.423919558525085449e+00,-2.428859233856201172e+00,-2.096197366714477539e+00,-1.605246782302856445e+00,-2.256711483001708984e+00,-1.634398937225341797e+00,-2.629317760467529297e+00,-1.188164234161376953e+00,-1.680541157722473145e+00,-1.811302661895751953e+00,-1.638999700546264648e+00,-1.416995525360107422e+00,-2.419069051742553711e+00,-1.735463380813598633e+00,-2.456109523773193359e+00,-1.107912659645080566e+00,-2.178017139434814453e+00,-2.016296863555908203e+00,-1.907867670059204102e+00,-1.877615451812744141e+00,-2.392648458480834961e+00,-2.345459461212158203e+00,-7.112382054328918457e-01,-2.314655303955078125e+00,-1.459758043289184570e+00,-2.003992795944213867e+00,-2.587860584259033203e+00,-8.954576253890991211e-01,-1.799816846847534180e+00,-1.759085059165954590e+00,-1.315512895584106445e+00,-2.283454895019531250e+00,-2.295416831970214844e+00,-1.656907200813293457e+00,-2.534582614898681641e+00,-1.857902526855468750e+00,-1.619302153587341309e+00,-1.997959971427917480e+00,-1.606097698211669922e+00,-2.331613600254058838e-01,-2.610201835632324219e+00,-2.481810569763183594e+00,-2.540306568145751953e+00,-2.424719095230102539e+00,-1.321810483932495117e+00,-1.563415527343750000e+00,-2.308922052383422852e+00,-2.677059173583984375e+00,-2.509335756301879883e+00,-8.721744418144226074e-01,-1.309652209281921387e+00,-1.847423315048217773e+00,-2.400448799133300781e+00,-2.922072649002075195e+00,-1.756177902221679688e+00,-2.266664981842041016e+00,-2.119003772735595703e+00,-3.086266517639160156e+00,-2.104334831237792969e+00,-1.765797376632690430e+00,-2.028426647186279297e+00,-1.683218479156494141e+00,-1.286074757575988770e+00,-2.509608268737792969e+00,-1.770660161972045898e+00,-2.258250236511230469e+00,-9.023628234863281250e-01,-1.626844525337219238e+00,-9.751929044723510742e-01,-2.240274667739868164e+00,-7.465460896492004395e-01,-2.354481458663940430e+00,-1.895961046218872070e+00,-9.325506687164306641e-01,-2.704277038574218750e+00,-3.029422283172607422e+00,-1.509344577789306641e+00,-1.625510811805725098e+00,-1.833801507949829102e+00,-2.381917953491210938e+00,-2.431223392486572266e+00,-2.259834527969360352e+00,-2.652399301528930664e+00,-1.844320535659790039e+00,-4.837920963764190674e-01,-1.049183249473571777e+00,-1.965087413787841797e+00,-2.518875598907470703e+00,-1.077481150627136230e+00,-1.219325780868530273e+00,-9.883139133453369141e-01,-1.736735820770263672e+00,-2.151470184326171875e+00,-2.101733207702636719e+00,-1.312436819076538086e+00,-1.541880846023559570e+00,-2.590312957763671875e+00,-8.864585161209106445e-01,-2.513174295425415039e+00,-2.856500864028930664e+00,-2.449068784713745117e+00,-1.857251644134521484e+00,-9.934210777282714844e-01,-1.468174695968627930e+00,-2.325406074523925781e+00,-7.685147523880004883e-01,-1.221971035003662109e+00,-1.668892145156860352e+00,-2.641084194183349609e+00,-1.891577363014221191e+00,-1.037981152534484863e+00,-2.227522373199462891e+00,-1.272707104682922363e+00,-1.682700395584106445e+00,-1.368339776992797852e+00,-1.947691082954406738e+00,-2.288986206054687500e+00,-1.765807151794433594e+00,-1.103069901466369629e+00,-1.342345476150512695e+00,-1.520852804183959961e+00,-2.465594768524169922e+00,-2.385754108428955078e+00,-1.182492733001708984e+00,-2.742200374603271484e+00,-2.577009201049804688e+00,-2.255987644195556641e+00,-2.544109344482421875e+00,-2.547025680541992188e+00,-1.494033813476562500e+00,-1.338139176368713379e+00,-2.088819980621337891e+00,-1.940783739089965820e+00,-2.250877380371093750e+00,-1.169034004211425781e+00,-1.776834011077880859e+00,-1.466287970542907715e+00,-2.134740352630615234e+00,-2.441846132278442383e+00,-1.460706710815429688e+00,-2.232462406158447266e+00,-2.346529960632324219e+00,-3.099059581756591797e+00,-2.269890308380126953e+00,-2.888005733489990234e+00,-1.691039323806762695e+00,-2.128317356109619141e+00,-2.365424871444702148e+00,-9.490702748298645020e-01,-1.039293050765991211e+00,-1.638762474060058594e+00,-2.222123146057128906e+00,-1.805440902709960938e+00,-2.875694751739501953e+00,-2.159208774566650391e+00,-1.371788740158081055e+00,-1.276571869850158691e+00,-2.084853887557983398e+00,-1.804938316345214844e+00,-1.753974437713623047e+00,-3.620173454284667969e+00,-2.029480934143066406e+00,-2.211679220199584961e+00,-1.547636866569519043e+00,-2.210739135742187500e+00,-2.312795162200927734e+00,-1.451891064643859863e+00,-2.068374156951904297e+00,-1.787271022796630859e+00,-2.163447380065917969e+00,-2.167078018188476562e+00,-1.722274303436279297e+00,-1.249945759773254395e+00,-2.530642271041870117e+00,-7.433003783226013184e-01,-2.423159360885620117e+00,-1.993981480598449707e+00,-1.586053371429443359e+00,-1.716435194015502930e+00,-1.335660099983215332e+00,-1.544965505599975586e+00,-3.233376264572143555e+00,-1.800684690475463867e+00,-2.883224487304687500e+00,-2.637316942214965820e+00,-2.763484954833984375e+00,-2.832823276519775391e+00,-2.179070949554443359e+00,-3.058750152587890625e+00,-2.512351989746093750e+00,-1.228885054588317871e+00,-1.588605403900146484e+00,-1.178625702857971191e+00,-8.732950091361999512e-01,-1.202918171882629395e+00,-1.911634206771850586e+00,-3.147200584411621094e+00,-2.206479549407958984e+00,-2.813777923583984375e+00,-1.610882759094238281e+00,-2.537492752075195312e+00,-3.859564542770385742e+00,-1.333588480949401855e+00,-1.997679114341735840e+00,-6.919895410537719727e-01,-2.018629550933837891e+00,-2.200139284133911133e+00,-2.730559110641479492e+00,-1.702996373176574707e+00,-2.840923070907592773e+00,-2.478337764739990234e+00,-1.596694469451904297e+00,-2.270614624023437500e+00,-2.536639213562011719e+00,-2.905741214752197266e+00,-2.524963140487670898e+00,-2.312211990356445312e+00,-2.712044954299926758e+00,-1.935420513153076172e+00,-2.075028896331787109e+00,-1.110563516616821289e+00,-1.973057627677917480e+00,-2.680466175079345703e+00,-1.364303350448608398e+00,-2.935764551162719727e+00,-3.245710849761962891e+00,-2.841558694839477539e+00,-2.138305187225341797e+00,-2.300651550292968750e+00,-1.735712170600891113e+00,-2.321926832199096680e+00,-1.595707654953002930e+00,-1.519120693206787109e+00,-2.309280872344970703e+00,-1.487648248672485352e+00,-1.363286733627319336e+00,-3.755317211151123047e+00,-2.313422441482543945e+00,-2.170433044433593750e+00,-2.431776046752929688e+00,-1.290848374366760254e+00,-3.389616489410400391e+00,-3.251463890075683594e+00,-1.185058474540710449e+00,-9.737576246261596680e-01,-2.198531150817871094e+00,-2.812539815902709961e+00,-2.466323852539062500e+00,-3.556077957153320312e+00,-1.740672111511230469e+00,-3.588313102722167969e+00,-2.376777172088623047e+00,-1.080417394638061523e+00,-3.535892963409423828e+00,-2.931585788726806641e+00,-2.919323205947875977e+00,-2.419329643249511719e+00,-2.366920232772827148e+00,-2.227436065673828125e+00,-2.252377033233642578e+00,-2.443262338638305664e+00,-3.230028152465820312e+00,-1.913621187210083008e+00,-2.351212501525878906e+00,-2.841112852096557617e+00,-2.374434947967529297e+00,-2.425820350646972656e+00,-1.530431509017944336e+00,-1.167542457580566406e+00,-1.407720327377319336e+00,-2.646263599395751953e+00,-2.359925270080566406e+00,-1.138745784759521484e+00,-1.866641998291015625e+00,-2.876430034637451172e+00,-2.398111820220947266e+00,-1.350293874740600586e+00,-2.716124057769775391e+00,-1.685021519660949707e+00,-2.263871908187866211e+00,-1.299743652343750000e+00,-1.174349784851074219e+00,-1.510647296905517578e+00,-1.883192777633666992e+00,-2.164087057113647461e+00,-2.164689779281616211e+00,-3.238845348358154297e+00,-1.869023680686950684e+00,-2.986779928207397461e+00,-1.243742823600769043e+00,-2.933953285217285156e+00,-3.087597608566284180e+00,-2.627443790435791016e+00,-2.177389621734619141e+00,-3.421255111694335938e+00,-3.787958383560180664e+00,-2.134795427322387695e+00,-1.365670800209045410e+00,-1.956160545349121094e+00,-2.908682823181152344e+00,-3.238942384719848633e+00,-2.175303697586059570e+00,-2.681339502334594727e+00,-3.017031669616699219e+00,-1.903272867202758789e+00,-2.026160240173339844e+00,-2.398327827453613281e+00,-2.174406051635742188e+00,-4.018577575683593750e+00,-4.559623718261718750e+00,-2.832535982131958008e+00,-1.560669064521789551e+00,-2.035858154296875000e+00,-3.256396770477294922e+00,-1.616184353828430176e+00,-3.266217231750488281e+00,-3.243235826492309570e+00,-1.920833349227905273e+00,-2.148173809051513672e+00,-2.245991706848144531e+00,-1.992663741111755371e+00,-2.549133777618408203e+00,-3.132120132446289062e+00,-2.806418657302856445e+00,-1.379848718643188477e+00,-3.111843585968017578e+00,-3.365224123001098633e+00,-2.419371128082275391e+00,-3.375590324401855469e+00,-1.962912678718566895e+00,-1.857674598693847656e+00,-3.064370632171630859e+00,-2.589032173156738281e+00,-5.207315444946289062e+00,-3.158159732818603516e+00,-1.749985575675964355e+00,-1.926815271377563477e+00,-2.890458106994628906e+00,-2.318811893463134766e+00,-1.517348051071166992e+00,-4.122891426086425781e+00,-1.167736530303955078e+00,-3.315315008163452148e+00,-2.822170257568359375e+00,-1.913940787315368652e+00,-1.602321147918701172e+00,-3.323862791061401367e+00,-4.207736968994140625e+00,-2.588862419128417969e+00,-3.607790708541870117e+00,-4.150403976440429688e+00,-8.171260356903076172e-01,-2.429006099700927734e+00,-2.575316905975341797e+00,-3.104141950607299805e+00,-3.270998477935791016e+00,-6.798630952835083008e-01,-2.264093160629272461e+00,-3.365252256393432617e+00,-2.311878204345703125e+00,-2.759879350662231445e+00,-3.096113920211791992e+00,-1.540218353271484375e+00,-3.728635311126708984e+00,-2.947308063507080078e+00,-3.265872955322265625e+00,-9.337177872657775879e-01,-3.401450395584106445e+00,-2.579284906387329102e+00,-2.975302219390869141e+00,-3.704817295074462891e+00,-2.859462022781372070e+00,-4.106390476226806641e+00,-2.223959445953369141e+00,-2.563336610794067383e+00,-3.223729133605957031e+00,-4.707865715026855469e+00,-1.610487461090087891e+00,-2.779649257659912109e+00,-3.257723331451416016e+00,-1.966372489929199219e+00,-2.296970844268798828e+00,-2.886372566223144531e+00,-2.180170059204101562e+00,-2.755289077758789062e+00,-3.181611299514770508e+00,-2.556590557098388672e+00,-4.354146003723144531e+00,-2.479761600494384766e+00,-2.630524158477783203e+00,-2.889739274978637695e+00,-1.980355978012084961e+00,-3.679429531097412109e+00,-2.965699195861816406e+00,-4.070288181304931641e+00,-3.446928977966308594e+00,-2.937495708465576172e+00,-2.864272594451904297e+00,-4.247860431671142578e+00,-2.691269159317016602e+00,-2.200115680694580078e+00,-3.057697296142578125e+00,-2.745020866394042969e+00,-2.139210700988769531e+00,-2.635798931121826172e+00,-2.351063251495361328e+00,-2.653583049774169922e+00,-2.458892583847045898e+00,-3.732111454010009766e+00,-3.757974624633789062e+00,-1.150093078613281250e+00,-3.931186676025390625e+00,-4.090891361236572266e+00,-3.386872768402099609e+00,-2.269741296768188477e+00,-4.772954463958740234e+00,-2.270428657531738281e+00,-2.817210912704467773e+00,-3.481429576873779297e+00,-3.046340465545654297e+00,-2.534237384796142578e+00,-1.906949043273925781e+00,-3.425406217575073242e+00,-4.010498046875000000e+00,-3.569869041442871094e+00,-4.123975276947021484e+00,-1.772616982460021973e+00,-3.987045526504516602e+00,-3.323912858963012695e+00,-3.280165433883666992e+00,-3.176866531372070312e+00,-2.452999591827392578e+00,-3.410650730133056641e+00,-3.090578556060791016e+00,-4.108376979827880859e+00,-2.749084949493408203e+00,-2.334147214889526367e+00,-2.865766048431396484e+00,-2.448160171508789062e+00,-5.076641082763671875e+00,-4.123424053192138672e+00,-3.665926933288574219e+00,-4.651439666748046875e+00,-3.271698474884033203e+00,-3.831054687500000000e+00,-4.100507736206054688e+00,-3.171126842498779297e+00,-2.520971775054931641e+00,-2.208392620086669922e+00,-2.752910375595092773e+00,-3.519617557525634766e+00,-3.257405757904052734e+00,-1.304342150688171387e+00,-3.027300834655761719e+00,-3.104236364364624023e+00,-1.822639703750610352e+00,-3.794266223907470703e+00,-4.712226390838623047e+00,-1.798079967498779297e+00,-3.728496789932250977e+00,-3.671593666076660156e+00,-8.486846685409545898e-01,-3.880687475204467773e+00,-3.823184251785278320e+00,-4.106041908264160156e+00,-2.461600303649902344e+00,-2.441493511199951172e+00,-9.813719987869262695e-01,-3.187029361724853516e+00,-4.641839981079101562e+00,-3.161150932312011719e+00,-3.877624273300170898e+00,-4.031216621398925781e+00,-2.445740699768066406e+00,-3.625911235809326172e+00,-3.459432125091552734e+00,-2.749284982681274414e+00,-2.950344085693359375e+00,-2.587282657623291016e+00,-1.194572687149047852e+00,-5.632170200347900391e+00,-3.873798608779907227e+00,-1.586374163627624512e+00,-4.296312332153320312e+00,-3.160580635070800781e+00,-3.507057189941406250e+00,-3.209980964660644531e+00,-2.457227706909179688e+00,-2.921050548553466797e+00,-3.869447708129882812e+00,-4.876577854156494141e+00,-3.381321907043457031e+00,-3.886799097061157227e+00,-3.589452743530273438e+00,-2.954469203948974609e+00,-3.539983510971069336e+00,-3.258829593658447266e+00,-4.234590530395507812e+00,-4.336072921752929688e+00,-4.039877891540527344e+00,-3.450602531433105469e+00,-4.137063026428222656e+00,-4.431550025939941406e+00,-3.197235822677612305e+00,-3.349374771118164062e+00,-2.525641441345214844e+00,-3.549029827117919922e+00,-3.921430110931396484e+00,-2.836869239807128906e+00,-3.182978391647338867e+00,-2.714074611663818359e+00,-3.155606746673583984e+00,-3.083650112152099609e+00,-2.014407157897949219e+00,-4.205253601074218750e+00,-3.296599149703979492e+00,-3.583336353302001953e+00,-3.660579204559326172e+00,-4.689918041229248047e+00,-3.646561384201049805e+00,-3.266037702560424805e+00,-4.377803802490234375e+00,-4.099830627441406250e+00,-4.398827552795410156e+00,-3.346858024597167969e+00,-1.824760913848876953e+00,-4.972556591033935547e+00,-4.318540573120117188e+00,-1.851745843887329102e+00,-3.500630378723144531e+00,-4.600466251373291016e+00,-2.967941045761108398e+00,-5.066535949707031250e+00,-3.227583646774291992e+00,-2.821793079376220703e+00,-2.136503219604492188e+00,-3.038113117218017578e+00,-2.079534053802490234e+00,-3.751125812530517578e+00,-3.837495326995849609e+00,-4.414801597595214844e+00,-3.513882398605346680e+00,-3.205792427062988281e+00,-1.833112239837646484e+00,-3.398517131805419922e+00,-2.735383987426757812e+00,-4.320541858673095703e+00,-4.472484588623046875e+00,-2.350358009338378906e+00,-2.941661834716796875e+00,-3.481242895126342773e+00,-5.895497322082519531e+00,-4.487555503845214844e+00,-3.350609779357910156e+00,-3.365870714187622070e+00,-2.286269187927246094e+00,-3.465795755386352539e+00,-3.241960525512695312e+00,-2.845021724700927734e+00,-4.364069938659667969e+00,-4.125673770904541016e+00,-2.131263732910156250e+00,-3.293948173522949219e+00,-3.113945484161376953e+00,-3.880038261413574219e+00,-4.355379104614257812e+00,-2.666527271270751953e+00,-3.216143608093261719e+00,-1.982964992523193359e+00,-2.913626194000244141e+00,-2.034530878067016602e+00,-3.683546304702758789e+00,-3.109697818756103516e+00,-3.037618160247802734e+00,-3.735766887664794922e+00,-3.694323539733886719e+00,-3.154703140258789062e+00,-4.788916587829589844e+00,-2.563039779663085938e+00,-5.412335395812988281e+00,-4.209554672241210938e+00,-3.491859674453735352e+00,-3.858623027801513672e+00,-5.560581207275390625e+00
